Running job on compute-2-02
Requested resources:
  - CPUs: 12
  - GPUs: 
  - Memory: 18000
Skipping n=40000, coeff=1, trial=0, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=8, trial=1, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=8, trial=2, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=8, trial=2, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=8, trial=2, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=8, trial=2, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=8, trial=2, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=8, trial=2, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=8, trial=2, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=8, trial=2, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=8, trial=2, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=8, trial=2, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=8, trial=3, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=8, trial=3, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=8, trial=3, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=8, trial=3, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=8, trial=3, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=8, trial=3, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=8, trial=3, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=8, trial=3, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=8, trial=3, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=8, trial=3, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=8, trial=4, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=8, trial=4, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=8, trial=4, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=8, trial=4, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=8, trial=4, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=8, trial=4, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=8, trial=4, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=8, trial=4, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=8, trial=4, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=8, trial=4, epsilon=0.25 as entry already exists.
n=40000, coeff=8, trial=5, GT MIS=20000, Greedy MIS=19613, |S|=40000, Oracle MIS=19613, Improvement=0
n=40000, coeff=8, trial=5, GT MIS=20000, Greedy MIS=19613, |S|=40000, Oracle MIS=19613, Improvement=0
n=40000, coeff=8, trial=5, GT MIS=20000, Greedy MIS=19613, |S|=39999, Oracle MIS=19612, Improvement=-1
n=40000, coeff=8, trial=5, GT MIS=20000, Greedy MIS=19613, |S|=39985, Oracle MIS=19599, Improvement=-14
n=40000, coeff=8, trial=5, GT MIS=20000, Greedy MIS=19613, |S|=39833, Oracle MIS=19429, Improvement=-184
n=40000, coeff=8, trial=5, GT MIS=20000, Greedy MIS=19613, |S|=38599, Oracle MIS=19963, Improvement=350
n=40000, coeff=8, trial=5, GT MIS=20000, Greedy MIS=19613, |S|=34299, Oracle MIS=20000, Improvement=387
n=40000, coeff=8, trial=5, GT MIS=20000, Greedy MIS=19613, |S|=27499, Oracle MIS=20000, Improvement=387
n=40000, coeff=8, trial=5, GT MIS=20000, Greedy MIS=19613, |S|=22444, Oracle MIS=20000, Improvement=387
n=40000, coeff=8, trial=5, GT MIS=20000, Greedy MIS=19613, |S|=20461, Oracle MIS=19998, Improvement=385
n=40000, coeff=8, trial=6, GT MIS=20000, Greedy MIS=19538, |S|=40000, Oracle MIS=19538, Improvement=0
n=40000, coeff=8, trial=6, GT MIS=20000, Greedy MIS=19538, |S|=40000, Oracle MIS=19538, Improvement=0
n=40000, coeff=8, trial=6, GT MIS=20000, Greedy MIS=19538, |S|=39999, Oracle MIS=19537, Improvement=-1
n=40000, coeff=8, trial=6, GT MIS=20000, Greedy MIS=19538, |S|=39992, Oracle MIS=19530, Improvement=-8
n=40000, coeff=8, trial=6, GT MIS=20000, Greedy MIS=19538, |S|=39775, Oracle MIS=19157, Improvement=-381
n=40000, coeff=8, trial=6, GT MIS=20000, Greedy MIS=19538, |S|=38294, Oracle MIS=20000, Improvement=462
n=40000, coeff=8, trial=6, GT MIS=20000, Greedy MIS=19538, |S|=33507, Oracle MIS=20000, Improvement=462
n=40000, coeff=8, trial=6, GT MIS=20000, Greedy MIS=19538, |S|=26745, Oracle MIS=20000, Improvement=462
n=40000, coeff=8, trial=6, GT MIS=20000, Greedy MIS=19538, |S|=22161, Oracle MIS=19999, Improvement=461
n=40000, coeff=8, trial=6, GT MIS=20000, Greedy MIS=19538, |S|=20450, Oracle MIS=20000, Improvement=462
n=40000, coeff=8, trial=7, GT MIS=20000, Greedy MIS=19530, |S|=40000, Oracle MIS=19530, Improvement=0
n=40000, coeff=8, trial=7, GT MIS=20000, Greedy MIS=19530, |S|=40000, Oracle MIS=19530, Improvement=0
n=40000, coeff=8, trial=7, GT MIS=20000, Greedy MIS=19530, |S|=39999, Oracle MIS=19529, Improvement=-1
n=40000, coeff=8, trial=7, GT MIS=20000, Greedy MIS=19530, |S|=39986, Oracle MIS=19518, Improvement=-12
n=40000, coeff=8, trial=7, GT MIS=20000, Greedy MIS=19530, |S|=39748, Oracle MIS=19092, Improvement=-438
n=40000, coeff=8, trial=7, GT MIS=20000, Greedy MIS=19530, |S|=38088, Oracle MIS=19944, Improvement=414
n=40000, coeff=8, trial=7, GT MIS=20000, Greedy MIS=19530, |S|=33262, Oracle MIS=20000, Improvement=470
n=40000, coeff=8, trial=7, GT MIS=20000, Greedy MIS=19530, |S|=26449, Oracle MIS=20000, Improvement=470
n=40000, coeff=8, trial=7, GT MIS=20000, Greedy MIS=19530, |S|=21901, Oracle MIS=20000, Improvement=470
n=40000, coeff=8, trial=7, GT MIS=20000, Greedy MIS=19530, |S|=20362, Oracle MIS=19999, Improvement=469
n=40000, coeff=8, trial=8, GT MIS=20000, Greedy MIS=19431, |S|=40000, Oracle MIS=19431, Improvement=0
n=40000, coeff=8, trial=8, GT MIS=20000, Greedy MIS=19431, |S|=40000, Oracle MIS=19431, Improvement=0
n=40000, coeff=8, trial=8, GT MIS=20000, Greedy MIS=19431, |S|=40000, Oracle MIS=19431, Improvement=0
n=40000, coeff=8, trial=8, GT MIS=20000, Greedy MIS=19431, |S|=39983, Oracle MIS=19396, Improvement=-35
n=40000, coeff=8, trial=8, GT MIS=20000, Greedy MIS=19431, |S|=39747, Oracle MIS=19581, Improvement=150
n=40000, coeff=8, trial=8, GT MIS=20000, Greedy MIS=19431, |S|=38052, Oracle MIS=19892, Improvement=461
n=40000, coeff=8, trial=8, GT MIS=20000, Greedy MIS=19431, |S|=33323, Oracle MIS=20000, Improvement=569
n=40000, coeff=8, trial=8, GT MIS=20000, Greedy MIS=19431, |S|=26569, Oracle MIS=20000, Improvement=569
n=40000, coeff=8, trial=8, GT MIS=20000, Greedy MIS=19431, |S|=22013, Oracle MIS=20000, Improvement=569
n=40000, coeff=8, trial=8, GT MIS=20000, Greedy MIS=19431, |S|=20387, Oracle MIS=20000, Improvement=569
n=40000, coeff=8, trial=9, GT MIS=20000, Greedy MIS=19717, |S|=40000, Oracle MIS=19717, Improvement=0
n=40000, coeff=8, trial=9, GT MIS=20000, Greedy MIS=19717, |S|=40000, Oracle MIS=19717, Improvement=0
n=40000, coeff=8, trial=9, GT MIS=20000, Greedy MIS=19717, |S|=40000, Oracle MIS=19717, Improvement=0
n=40000, coeff=8, trial=9, GT MIS=20000, Greedy MIS=19717, |S|=39983, Oracle MIS=19700, Improvement=-17
n=40000, coeff=8, trial=9, GT MIS=20000, Greedy MIS=19717, |S|=39788, Oracle MIS=19401, Improvement=-316
n=40000, coeff=8, trial=9, GT MIS=20000, Greedy MIS=19717, |S|=38198, Oracle MIS=19981, Improvement=264
n=40000, coeff=8, trial=9, GT MIS=20000, Greedy MIS=19717, |S|=33413, Oracle MIS=20000, Improvement=283
n=40000, coeff=8, trial=9, GT MIS=20000, Greedy MIS=19717, |S|=26604, Oracle MIS=20000, Improvement=283
n=40000, coeff=8, trial=9, GT MIS=20000, Greedy MIS=19717, |S|=21990, Oracle MIS=20000, Improvement=283
n=40000, coeff=8, trial=9, GT MIS=20000, Greedy MIS=19717, |S|=20398, Oracle MIS=20000, Improvement=283
Skipping n=40000, coeff=9, trial=0, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=9, trial=0, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=9, trial=0, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=9, trial=0, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=9, trial=0, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=9, trial=0, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=9, trial=0, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=9, trial=0, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=9, trial=0, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=9, trial=0, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=9, trial=1, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=9, trial=1, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=9, trial=1, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=9, trial=1, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=9, trial=1, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=9, trial=1, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=9, trial=1, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=9, trial=1, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=9, trial=1, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=9, trial=1, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=9, trial=2, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=9, trial=2, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=9, trial=2, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=9, trial=2, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=9, trial=2, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=9, trial=2, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=9, trial=2, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=9, trial=2, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=9, trial=2, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=9, trial=2, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=9, trial=3, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=9, trial=3, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=9, trial=3, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=9, trial=3, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=9, trial=3, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=9, trial=3, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=9, trial=3, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=9, trial=3, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=9, trial=3, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=9, trial=3, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=9, trial=4, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=9, trial=4, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=9, trial=4, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=9, trial=4, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=9, trial=4, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=9, trial=4, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=9, trial=4, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=9, trial=4, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=9, trial=4, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=9, trial=4, epsilon=0.25 as entry already exists.
n=40000, coeff=9, trial=5, GT MIS=20000, Greedy MIS=19734, |S|=40000, Oracle MIS=19734, Improvement=0
n=40000, coeff=9, trial=5, GT MIS=20000, Greedy MIS=19734, |S|=40000, Oracle MIS=19734, Improvement=0
n=40000, coeff=9, trial=5, GT MIS=20000, Greedy MIS=19734, |S|=40000, Oracle MIS=19734, Improvement=0
n=40000, coeff=9, trial=5, GT MIS=20000, Greedy MIS=19734, |S|=39989, Oracle MIS=19723, Improvement=-11
n=40000, coeff=9, trial=5, GT MIS=20000, Greedy MIS=19734, |S|=39787, Oracle MIS=19501, Improvement=-233
n=40000, coeff=9, trial=5, GT MIS=20000, Greedy MIS=19734, |S|=38148, Oracle MIS=19978, Improvement=244
n=40000, coeff=9, trial=5, GT MIS=20000, Greedy MIS=19734, |S|=32998, Oracle MIS=20000, Improvement=266
n=40000, coeff=9, trial=5, GT MIS=20000, Greedy MIS=19734, |S|=25948, Oracle MIS=20000, Improvement=266
n=40000, coeff=9, trial=5, GT MIS=20000, Greedy MIS=19734, |S|=21588, Oracle MIS=20000, Improvement=266
n=40000, coeff=9, trial=5, GT MIS=20000, Greedy MIS=19734, |S|=20232, Oracle MIS=19996, Improvement=262
n=40000, coeff=9, trial=6, GT MIS=20000, Greedy MIS=19882, |S|=40000, Oracle MIS=19882, Improvement=0
n=40000, coeff=9, trial=6, GT MIS=20000, Greedy MIS=19882, |S|=40000, Oracle MIS=19882, Improvement=0
n=40000, coeff=9, trial=6, GT MIS=20000, Greedy MIS=19882, |S|=40000, Oracle MIS=19882, Improvement=0
n=40000, coeff=9, trial=6, GT MIS=20000, Greedy MIS=19882, |S|=39989, Oracle MIS=19871, Improvement=-11
n=40000, coeff=9, trial=6, GT MIS=20000, Greedy MIS=19882, |S|=39745, Oracle MIS=19504, Improvement=-378
n=40000, coeff=9, trial=6, GT MIS=20000, Greedy MIS=19882, |S|=37821, Oracle MIS=20000, Improvement=118
n=40000, coeff=9, trial=6, GT MIS=20000, Greedy MIS=19882, |S|=32414, Oracle MIS=20000, Improvement=118
n=40000, coeff=9, trial=6, GT MIS=20000, Greedy MIS=19882, |S|=25360, Oracle MIS=20000, Improvement=118
n=40000, coeff=9, trial=6, GT MIS=20000, Greedy MIS=19882, |S|=21349, Oracle MIS=20000, Improvement=118
n=40000, coeff=9, trial=6, GT MIS=20000, Greedy MIS=19882, |S|=20234, Oracle MIS=20000, Improvement=118
n=40000, coeff=9, trial=7, GT MIS=20000, Greedy MIS=19778, |S|=40000, Oracle MIS=19778, Improvement=0
n=40000, coeff=9, trial=7, GT MIS=20000, Greedy MIS=19778, |S|=40000, Oracle MIS=19778, Improvement=0
n=40000, coeff=9, trial=7, GT MIS=20000, Greedy MIS=19778, |S|=40000, Oracle MIS=19778, Improvement=0
n=40000, coeff=9, trial=7, GT MIS=20000, Greedy MIS=19778, |S|=39981, Oracle MIS=19759, Improvement=-19
n=40000, coeff=9, trial=7, GT MIS=20000, Greedy MIS=19778, |S|=39657, Oracle MIS=19095, Improvement=-683
n=40000, coeff=9, trial=7, GT MIS=20000, Greedy MIS=19778, |S|=37572, Oracle MIS=20000, Improvement=222
n=40000, coeff=9, trial=7, GT MIS=20000, Greedy MIS=19778, |S|=31687, Oracle MIS=20000, Improvement=222
n=40000, coeff=9, trial=7, GT MIS=20000, Greedy MIS=19778, |S|=24926, Oracle MIS=20000, Improvement=222
n=40000, coeff=9, trial=7, GT MIS=20000, Greedy MIS=19778, |S|=21179, Oracle MIS=20000, Improvement=222
n=40000, coeff=9, trial=7, GT MIS=20000, Greedy MIS=19778, |S|=20153, Oracle MIS=20000, Improvement=222
n=40000, coeff=9, trial=8, GT MIS=20000, Greedy MIS=19524, |S|=40000, Oracle MIS=19524, Improvement=0
n=40000, coeff=9, trial=8, GT MIS=20000, Greedy MIS=19524, |S|=40000, Oracle MIS=19524, Improvement=0
n=40000, coeff=9, trial=8, GT MIS=20000, Greedy MIS=19524, |S|=40000, Oracle MIS=19524, Improvement=0
n=40000, coeff=9, trial=8, GT MIS=20000, Greedy MIS=19524, |S|=39983, Oracle MIS=19483, Improvement=-41
n=40000, coeff=9, trial=8, GT MIS=20000, Greedy MIS=19524, |S|=39677, Oracle MIS=19570, Improvement=46
n=40000, coeff=9, trial=8, GT MIS=20000, Greedy MIS=19524, |S|=37509, Oracle MIS=20000, Improvement=476
n=40000, coeff=9, trial=8, GT MIS=20000, Greedy MIS=19524, |S|=31867, Oracle MIS=20000, Improvement=476
n=40000, coeff=9, trial=8, GT MIS=20000, Greedy MIS=19524, |S|=25069, Oracle MIS=20000, Improvement=476
n=40000, coeff=9, trial=8, GT MIS=20000, Greedy MIS=19524, |S|=21322, Oracle MIS=19999, Improvement=475
n=40000, coeff=9, trial=8, GT MIS=20000, Greedy MIS=19524, |S|=20175, Oracle MIS=19999, Improvement=475
n=40000, coeff=9, trial=9, GT MIS=20000, Greedy MIS=19591, |S|=40000, Oracle MIS=19591, Improvement=0
n=40000, coeff=9, trial=9, GT MIS=20000, Greedy MIS=19591, |S|=40000, Oracle MIS=19591, Improvement=0
n=40000, coeff=9, trial=9, GT MIS=20000, Greedy MIS=19591, |S|=40000, Oracle MIS=19591, Improvement=0
n=40000, coeff=9, trial=9, GT MIS=20000, Greedy MIS=19591, |S|=39982, Oracle MIS=19573, Improvement=-18
n=40000, coeff=9, trial=9, GT MIS=20000, Greedy MIS=19591, |S|=39732, Oracle MIS=18831, Improvement=-760
n=40000, coeff=9, trial=9, GT MIS=20000, Greedy MIS=19591, |S|=37704, Oracle MIS=19978, Improvement=387
n=40000, coeff=9, trial=9, GT MIS=20000, Greedy MIS=19591, |S|=31930, Oracle MIS=20000, Improvement=409
n=40000, coeff=9, trial=9, GT MIS=20000, Greedy MIS=19591, |S|=25106, Oracle MIS=20000, Improvement=409
n=40000, coeff=9, trial=9, GT MIS=20000, Greedy MIS=19591, |S|=21289, Oracle MIS=20000, Improvement=409
n=40000, coeff=9, trial=9, GT MIS=20000, Greedy MIS=19591, |S|=20189, Oracle MIS=20000, Improvement=409
Skipping n=40000, coeff=10, trial=0, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=10, trial=0, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=10, trial=0, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=10, trial=0, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=10, trial=0, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=10, trial=0, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=10, trial=0, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=10, trial=0, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=10, trial=0, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=10, trial=0, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=10, trial=1, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=10, trial=1, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=10, trial=1, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=10, trial=1, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=10, trial=1, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=10, trial=1, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=10, trial=1, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=10, trial=1, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=10, trial=1, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=10, trial=1, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=10, trial=2, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=10, trial=2, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=10, trial=2, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=10, trial=2, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=10, trial=2, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=10, trial=2, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=10, trial=2, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=10, trial=2, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=10, trial=2, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=10, trial=2, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=10, trial=3, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=10, trial=3, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=10, trial=3, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=10, trial=3, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=10, trial=3, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=10, trial=3, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=10, trial=3, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=10, trial=3, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=10, trial=3, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=10, trial=3, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=10, trial=4, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=10, trial=4, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=10, trial=4, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=10, trial=4, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=10, trial=4, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=10, trial=4, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=10, trial=4, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=10, trial=4, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=10, trial=4, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=10, trial=4, epsilon=0.25 as entry already exists.
n=40000, coeff=10, trial=5, GT MIS=20000, Greedy MIS=19691, |S|=40000, Oracle MIS=19691, Improvement=0
n=40000, coeff=10, trial=5, GT MIS=20000, Greedy MIS=19691, |S|=40000, Oracle MIS=19691, Improvement=0
n=40000, coeff=10, trial=5, GT MIS=20000, Greedy MIS=19691, |S|=40000, Oracle MIS=19691, Improvement=0
n=40000, coeff=10, trial=5, GT MIS=20000, Greedy MIS=19691, |S|=39986, Oracle MIS=19677, Improvement=-14
n=40000, coeff=10, trial=5, GT MIS=20000, Greedy MIS=19691, |S|=39728, Oracle MIS=19278, Improvement=-413
n=40000, coeff=10, trial=5, GT MIS=20000, Greedy MIS=19691, |S|=37744, Oracle MIS=20000, Improvement=309
n=40000, coeff=10, trial=5, GT MIS=20000, Greedy MIS=19691, |S|=31942, Oracle MIS=20000, Improvement=309
n=40000, coeff=10, trial=5, GT MIS=20000, Greedy MIS=19691, |S|=24734, Oracle MIS=20000, Improvement=309
n=40000, coeff=10, trial=5, GT MIS=20000, Greedy MIS=19691, |S|=21042, Oracle MIS=20000, Improvement=309
n=40000, coeff=10, trial=5, GT MIS=20000, Greedy MIS=19691, |S|=20104, Oracle MIS=19997, Improvement=306
n=40000, coeff=10, trial=6, GT MIS=20000, Greedy MIS=19803, |S|=40000, Oracle MIS=19803, Improvement=0
n=40000, coeff=10, trial=6, GT MIS=20000, Greedy MIS=19803, |S|=40000, Oracle MIS=19803, Improvement=0
n=40000, coeff=10, trial=6, GT MIS=20000, Greedy MIS=19803, |S|=40000, Oracle MIS=19803, Improvement=0
n=40000, coeff=10, trial=6, GT MIS=20000, Greedy MIS=19803, |S|=39988, Oracle MIS=19791, Improvement=-12
n=40000, coeff=10, trial=6, GT MIS=20000, Greedy MIS=19803, |S|=39667, Oracle MIS=19242, Improvement=-561
n=40000, coeff=10, trial=6, GT MIS=20000, Greedy MIS=19803, |S|=37353, Oracle MIS=20000, Improvement=197
n=40000, coeff=10, trial=6, GT MIS=20000, Greedy MIS=19803, |S|=31291, Oracle MIS=20000, Improvement=197
n=40000, coeff=10, trial=6, GT MIS=20000, Greedy MIS=19803, |S|=24124, Oracle MIS=20000, Improvement=197
n=40000, coeff=10, trial=6, GT MIS=20000, Greedy MIS=19803, |S|=20898, Oracle MIS=20000, Improvement=197
n=40000, coeff=10, trial=6, GT MIS=20000, Greedy MIS=19803, |S|=20102, Oracle MIS=20000, Improvement=197
n=40000, coeff=10, trial=7, GT MIS=20000, Greedy MIS=19646, |S|=40000, Oracle MIS=19646, Improvement=0
n=40000, coeff=10, trial=7, GT MIS=20000, Greedy MIS=19646, |S|=40000, Oracle MIS=19646, Improvement=0
n=40000, coeff=10, trial=7, GT MIS=20000, Greedy MIS=19646, |S|=39999, Oracle MIS=19645, Improvement=-1
n=40000, coeff=10, trial=7, GT MIS=20000, Greedy MIS=19646, |S|=39977, Oracle MIS=19625, Improvement=-21
n=40000, coeff=10, trial=7, GT MIS=20000, Greedy MIS=19646, |S|=39605, Oracle MIS=19771, Improvement=125
n=40000, coeff=10, trial=7, GT MIS=20000, Greedy MIS=19646, |S|=36931, Oracle MIS=20000, Improvement=354
n=40000, coeff=10, trial=7, GT MIS=20000, Greedy MIS=19646, |S|=30627, Oracle MIS=20000, Improvement=354
n=40000, coeff=10, trial=7, GT MIS=20000, Greedy MIS=19646, |S|=23816, Oracle MIS=20000, Improvement=354
n=40000, coeff=10, trial=7, GT MIS=20000, Greedy MIS=19646, |S|=20705, Oracle MIS=20000, Improvement=354
n=40000, coeff=10, trial=7, GT MIS=20000, Greedy MIS=19646, |S|=20074, Oracle MIS=20000, Improvement=354
n=40000, coeff=10, trial=8, GT MIS=20000, Greedy MIS=19500, |S|=40000, Oracle MIS=19500, Improvement=0
n=40000, coeff=10, trial=8, GT MIS=20000, Greedy MIS=19500, |S|=40000, Oracle MIS=19500, Improvement=0
n=40000, coeff=10, trial=8, GT MIS=20000, Greedy MIS=19500, |S|=40000, Oracle MIS=19500, Improvement=0
n=40000, coeff=10, trial=8, GT MIS=20000, Greedy MIS=19500, |S|=39976, Oracle MIS=19331, Improvement=-169
n=40000, coeff=10, trial=8, GT MIS=20000, Greedy MIS=19500, |S|=39582, Oracle MIS=19616, Improvement=116
n=40000, coeff=10, trial=8, GT MIS=20000, Greedy MIS=19500, |S|=36948, Oracle MIS=20000, Improvement=500
n=40000, coeff=10, trial=8, GT MIS=20000, Greedy MIS=19500, |S|=30786, Oracle MIS=20000, Improvement=500
n=40000, coeff=10, trial=8, GT MIS=20000, Greedy MIS=19500, |S|=23829, Oracle MIS=20000, Improvement=500
n=40000, coeff=10, trial=8, GT MIS=20000, Greedy MIS=19500, |S|=20773, Oracle MIS=19999, Improvement=499
n=40000, coeff=10, trial=8, GT MIS=20000, Greedy MIS=19500, |S|=20072, Oracle MIS=19999, Improvement=499
n=40000, coeff=10, trial=9, GT MIS=20000, Greedy MIS=19761, |S|=40000, Oracle MIS=19761, Improvement=0
n=40000, coeff=10, trial=9, GT MIS=20000, Greedy MIS=19761, |S|=40000, Oracle MIS=19761, Improvement=0
n=40000, coeff=10, trial=9, GT MIS=20000, Greedy MIS=19761, |S|=40000, Oracle MIS=19761, Improvement=0
n=40000, coeff=10, trial=9, GT MIS=20000, Greedy MIS=19761, |S|=39981, Oracle MIS=19742, Improvement=-19
n=40000, coeff=10, trial=9, GT MIS=20000, Greedy MIS=19761, |S|=39668, Oracle MIS=19351, Improvement=-410
n=40000, coeff=10, trial=9, GT MIS=20000, Greedy MIS=19761, |S|=37232, Oracle MIS=20000, Improvement=239
n=40000, coeff=10, trial=9, GT MIS=20000, Greedy MIS=19761, |S|=30919, Oracle MIS=20000, Improvement=239
n=40000, coeff=10, trial=9, GT MIS=20000, Greedy MIS=19761, |S|=24016, Oracle MIS=20000, Improvement=239
